experiment,protocol,seed,number_of_drones,pdr_percent,e2e_delay_ms,routing_load,throughput_kbps,hop_count,collision_num,mac_delay_ms,datapacket_generated,datapacket_arrived,control_packet_num,control_packet_total,control_packet_dsdv,control_packet_backbone,control_packet_cluster,residual_energy_j,energy_consumption_j,network_lifetime_s,poi_coverage_ratio,connected_ratio,mobility_model,comm_range_m,cm_local_backup_count,backbone_local_backup_count,fallback_attempt_count,fallback_success_count,fallback_fail_already_used_count,fallback_fail_missing_target_count,fallback_fail_no_candidate_count,fallback_extra_control_packets,reclustering_rate,cluster_head_change_count,cluster_head_change_rate,cluster_head_churn_ratio,mean_cluster_size,average_tlet,cluster_lifetime,ch_lifetime,mean_cluster_tenure_rounds,mean_ch_tenure_rounds,mean_backoff_time_us,clustering_delay_ms,ch_announce_count,join_request_count,suppressed_election_count,predictor_rmse,predictor_mae,mean_topology_score,mean_backbone_connectivity_ratio,mean_bs_reachability_ratio,mean_backbone_path_preservation_ratio,mean_bs_reachability_efficiency,backbone_partition_rounds,backbone_partition_ratio,mean_energy_ratio,mean_link_quality,mean_density,mean_tlet_ratio,mean_mobility_factor,mean_poi_affinity
pilot_mdcs_seed4608_n60_v30,MWMP_DCA,4608,60,17.715305667112897,1971.3997833753149,30.26448362720403,28.636933571974446,3.09823677581864,13131,264.9660293002413,2241,397,12015,12015,0,4994,7021,19999.951917599687,1180000.0480824003,119.999999,0.0,0.9152542372881356,GaussMarkov3D,200.0,36,714,3917,359,198,117,3582,0,119,1905,16.008403361344538,0.569146872606944,2.9537231804795963,3.1844915563591205,1.6797671033478894,2.4159663865546217,1.6908177905308466,2.424897119341564,0.0,251.5156861422806,2377,4644,4644,59.28577004426347,53.851404534359894,0.07934325103507951,0.12050847480563363,0.07599059525530959,0.019283885530418824,0.124786599059435,119,1.0,0.08308954885083195,0.5173281555612985,0.07799845017006998,0.0,0.7002702756683901,0.0
