experiment,protocol,seed,number_of_drones,pdr_percent,e2e_delay_ms,routing_load,throughput_kbps,hop_count,collision_num,mac_delay_ms,datapacket_generated,datapacket_arrived,control_packet_num,control_packet_total,control_packet_dsdv,control_packet_backbone,control_packet_cluster,residual_energy_j,energy_consumption_j,network_lifetime_s,poi_coverage_ratio,connected_ratio,mobility_model,comm_range_m,cm_local_backup_count,backbone_local_backup_count,fallback_attempt_count,fallback_success_count,fallback_fail_already_used_count,fallback_fail_missing_target_count,fallback_fail_no_candidate_count,fallback_extra_control_packets,reclustering_rate,cluster_head_change_count,cluster_head_change_rate,cluster_head_churn_ratio,mean_cluster_size,average_tlet,cluster_lifetime,ch_lifetime,mean_cluster_tenure_rounds,mean_ch_tenure_rounds,mean_backoff_time_us,clustering_delay_ms,ch_announce_count,join_request_count,suppressed_election_count,predictor_rmse,predictor_mae,mean_topology_score,mean_backbone_connectivity_ratio,mean_bs_reachability_ratio,mean_backbone_path_preservation_ratio,mean_bs_reachability_efficiency,backbone_partition_rounds,backbone_partition_ratio,mean_energy_ratio,mean_link_quality,mean_density,mean_tlet_ratio,mean_mobility_factor,mean_poi_affinity
pilot_mwmp_dca_seed4607_n60_v30,MWMP_DCA,4607,60,16.137684398748323,2040.6953185595567,33.14404432132964,26.040133550334446,2.9861495844875345,14998,320.33841950228543,2237,361,11965,11965,0,4944,7021,19999.953696799686,1180000.0463032003,119.999999,0.0,0.9152542372881356,GaussMarkov3D,200.0,47,556,3812,299,147,116,3504,0,119,1956,16.436974789915965,0.5822757631510026,2.9851190476190474,3.7217894324088903,1.5500676589986468,2.32719836400818,1.5567423230974633,2.3366733466933867,68952.41864213519,244.1271988695941,2352,4669,4675,29.149888583513142,26.925466823359187,0.07984912258299735,0.13073509095301955,0.08403418299816241,0.024163667681116725,0.13094132061305602,119,1.0,0.08308954089821537,0.5167718733620883,0.07849574762395552,0.7376258678108262,0.5588075291411108,0.0
