experiment,protocol,seed,number_of_drones,pdr_percent,e2e_delay_ms,routing_load,throughput_kbps,hop_count,collision_num,mac_delay_ms,datapacket_generated,datapacket_arrived,control_packet_num,control_packet_total,control_packet_dsdv,control_packet_backbone,control_packet_cluster,residual_energy_j,energy_consumption_j,network_lifetime_s,poi_coverage_ratio,connected_ratio,mobility_model,comm_range_m,cm_local_backup_count,backbone_local_backup_count,fallback_attempt_count,fallback_success_count,fallback_fail_already_used_count,fallback_fail_missing_target_count,fallback_fail_no_candidate_count,fallback_extra_control_packets,reclustering_rate,cluster_head_change_count,cluster_head_change_rate,cluster_head_churn_ratio,mean_cluster_size,average_tlet,cluster_lifetime,ch_lifetime,mean_cluster_tenure_rounds,mean_ch_tenure_rounds,mean_backoff_time_us,clustering_delay_ms,ch_announce_count,join_request_count,suppressed_election_count,predictor_rmse,predictor_mae,mean_topology_score,mean_backbone_connectivity_ratio,mean_bs_reachability_ratio,mean_backbone_path_preservation_ratio,mean_bs_reachability_efficiency,backbone_partition_rounds,backbone_partition_ratio,mean_energy_ratio,mean_link_quality,mean_density,mean_tlet_ratio,mean_mobility_factor,mean_poi_affinity
pilot_mwmp_dca_seed4602_n60_v20,MWMP_DCA,4602,60,16.040523427606583,2140.5490184210526,31.092105263157894,27.410666895088887,3.0657894736842106,13202,397.4111569521879,2369,380,11815,11815,0,4794,7021,19999.95220639968,1180000.0477936002,119.999999,0.0,0.8135593220338984,GaussMarkov3D,200.0,23,513,3741,295,126,120,3471,0,119,1709,14.361344537815127,0.5464707888309949,3.083443126921388,4.090591477267701,1.7620553359683795,2.563231850117096,1.756420233463035,2.582379862700229,51163.461745519686,240.7065317202852,2277,4744,4746,18.852572422282062,17.421878031824725,0.08289417461900839,0.13745502910548255,0.09178058116292441,0.02624237133917076,0.12736851320377596,119,1.0,0.08762053701627295,0.523742279277982,0.08148918860850893,0.8287580350567351,0.37857427912363384,0.0
