experiment,protocol,seed,number_of_drones,pdr_percent,e2e_delay_ms,routing_load,throughput_kbps,hop_count,collision_num,mac_delay_ms,datapacket_generated,datapacket_arrived,control_packet_num,control_packet_total,control_packet_dsdv,control_packet_backbone,control_packet_cluster,residual_energy_j,energy_consumption_j,network_lifetime_s,poi_coverage_ratio,connected_ratio,mobility_model,comm_range_m,cm_local_backup_count,backbone_local_backup_count,fallback_attempt_count,fallback_success_count,fallback_fail_already_used_count,fallback_fail_missing_target_count,fallback_fail_no_candidate_count,fallback_extra_control_packets,reclustering_rate,cluster_head_change_count,cluster_head_change_rate,cluster_head_churn_ratio,mean_cluster_size,average_tlet,cluster_lifetime,ch_lifetime,mean_cluster_tenure_rounds,mean_ch_tenure_rounds,mean_backoff_time_us,clustering_delay_ms,ch_announce_count,join_request_count,suppressed_election_count,predictor_rmse,predictor_mae,mean_topology_score,mean_backbone_connectivity_ratio,mean_bs_reachability_ratio,mean_backbone_path_preservation_ratio,mean_bs_reachability_efficiency,backbone_partition_rounds,backbone_partition_ratio,mean_energy_ratio,mean_link_quality,mean_density,mean_tlet_ratio,mean_mobility_factor,mean_poi_affinity
pilot_tdc_mopso_seed4601_n60_v40,MWMP_DCA,4601,60,20.273972602739725,2419.545756756757,30.12162162162162,26.689333555744444,3.0783783783783782,6587,89.02673716791332,1825,370,11145,11145,0,4124,7021,19999.952807199687,1180000.0471928003,119.999999,0.0,0.864406779661017,GaussMarkov3D,200.0,96,1096,2324,286,143,124,2090,0,119,817,6.8655462184873945,0.34436455926961246,3.6153450051493308,2.6467863473476467,1.4874608150470219,4.477941176470588,1.488785769528229,4.529411764705882,0.0,0.0,1942,5079,0,77.41825587742947,70.40481477645208,0.07798280036737737,0.17699637907287105,0.11690070054016237,0.06462578645399918,0.19900106758732553,119,1.0,0.06677002058659251,0.5227362804701219,0.0766610579882618,0.0,0.906081296466063,0.0
