experiment,protocol,seed,number_of_drones,pdr_percent,e2e_delay_ms,routing_load,throughput_kbps,hop_count,collision_num,mac_delay_ms,datapacket_generated,datapacket_arrived,control_packet_num,control_packet_total,control_packet_dsdv,control_packet_backbone,control_packet_cluster,residual_energy_j,energy_consumption_j,network_lifetime_s,poi_coverage_ratio,connected_ratio,mobility_model,comm_range_m,cm_local_backup_count,backbone_local_backup_count,fallback_attempt_count,fallback_success_count,fallback_fail_already_used_count,fallback_fail_missing_target_count,fallback_fail_no_candidate_count,fallback_extra_control_packets,reclustering_rate,cluster_head_change_count,cluster_head_change_rate,cluster_head_churn_ratio,mean_cluster_size,average_tlet,cluster_lifetime,ch_lifetime,mean_cluster_tenure_rounds,mean_ch_tenure_rounds,mean_backoff_time_us,clustering_delay_ms,ch_announce_count,join_request_count,suppressed_election_count,predictor_rmse,predictor_mae,mean_topology_score,mean_backbone_connectivity_ratio,mean_bs_reachability_ratio,mean_backbone_path_preservation_ratio,mean_bs_reachability_efficiency,backbone_partition_rounds,backbone_partition_ratio,mean_energy_ratio,mean_link_quality,mean_density,mean_tlet_ratio,mean_mobility_factor,mean_poi_affinity
pilot_tdc_mopso_seed4606_n60_v30,MWMP_DCA,4606,60,19.203222918531782,1738.1477855477854,25.74125874125874,30.94520025787667,2.983682983682984,9048,100.34799411406536,2234,429,11043,11043,0,4022,7021,19999.950318399693,1180000.0496816004,119.999999,0.0,0.9152542372881356,GaussMarkov3D,200.0,75,1053,3177,353,225,116,2889,0,119,689,5.7899159663865545,0.30583754797369656,3.7128503437334746,2.959383746955871,1.688539741219963,5.156976744186046,1.7076502732240437,5.208333333333333,0.0,0.0,1891,5130,0,59.26125723827638,53.82991180091826,0.08024203252312781,0.1672560601239347,0.099517546884667,0.06022206344421693,0.16334312142517773,119,1.0,0.08308957246674434,0.5182782628957616,0.07888199807357514,0.0,0.7003101494614613,0.0
